,id,img_loc,score,name,gender,age,city,state,zip
0,33359761_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/33359761_1.jpg?Signature=o0NAGOhW3vII%2ByHuJ9oPvVOXtb4%3D&Expires=1448616763&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.0950469336258,Cheyenne,F,Adult,Modesto,CA,95357
1,32572768_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/32572768_1.jpg?Signature=H72XqwcxmGvFyhSpfNLo%2FeUpxaA%3D&Expires=1448616763&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.128766964755,Remus (Remy),M,Young,San Jose,CA,95118
2,32844447_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/32844447_1.jpg?Signature=8GWBDZExuBIY4R0f5r0AHS1suDM%3D&Expires=1448616763&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.129441793656,Cruise,M,Young,Lodi,CA,95241
3,33473676_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/33473676_1.jpg?Signature=6ZYW43Mj5N7K5qcxA61%2FypNxL%2BY%3D&Expires=1448616763&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.137474575059,Izzie,F,Young,Santa Rosa,CA,95401
4,32385117_2,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/32385117_2.jpg?Signature=rHjarDins3GJB2LSlLhj5OXrsfA%3D&Expires=1448616763&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.140140261497,Frankie,M,Young,Santa Rosa,CA,95401
5,33082483_2,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/33082483_2.jpg?Signature=Js5jjxb2nPi5SBB5EIdyB2WpHTQ%3D&Expires=1448616764&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.141005498392,Hank,M,Adult,CASTRO VALLEY,CA,94546
6,32572756_3,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/32572756_3.jpg?Signature=kHMo1HA6mD7chprzNb8XQznEiY4%3D&Expires=1448616764&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.144862841264,Romulus (Romy),M,Young,San Jose,CA,95118
7,33623252_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/33623252_1.jpg?Signature=JafkYnJk08IQNu8Flfa7L9z85K8%3D&Expires=1448616764&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.146920644864,Becca,F,Adult,Manteca,CA,95337
8,32996032_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/32996032_1.jpg?Signature=dxU%2FvVn3pblHg5Lw6SeVFBtHrfE%3D&Expires=1448616764&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.146997987304,Taylor,F,Adult,Lodi,CA,95241
9,33653425_3,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/33653425_3.jpg?Signature=LUwgylHJbztQW2SdH64HYZ3%2FRPA%3D&Expires=1448616764&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.147949469511,Adele,F,Baby,Yuba City,CA,95991
