,id,img_loc,score,name,gender,age,city,state,zip
0,32677563_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/32677563_1.jpg?Signature=sFT0K6hZJDOCY4qXAsDknXV%2BRLQ%3D&Expires=1448237136&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.13668366595,Bodie,M,Young,Sacramento,CA,95660
1,29924481_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/29924481_1.jpg?Signature=lwugqLS1DMCVvMmeLjncpF8QbpQ%3D&Expires=1448237136&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.141694400488,Phoenix,M,Adult,Sacramento,CA,95660
2,33440367_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/33440367_1.jpg?Signature=0XSy4EJSaQEiTiML6Fu5tNE0DDk%3D&Expires=1448237136&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.143426056247,Koda,F,Young,Sacramento,CA,95660
3,32420604_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/32420604_1.jpg?Signature=iO91lHhs8Sg0tjfJIMDv4hzzFqQ%3D&Expires=1448237136&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.144014576423,Oliver,M,Senior,Sacramento,CA,95827
4,33466801_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/33466801_1.jpg?Signature=ldFM%2FJcKhnuXYcyAP0IWpM1u6J4%3D&Expires=1448237136&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.153514898301,Dallas,F,Adult,Dublin,CA,94568
5,32820680_2,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/32820680_2.jpg?Signature=KdXOmb4Zu7gyzC3VzjITJqN9KcM%3D&Expires=1448237137&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.157794702021,KIMBALL,M,Adult,Napa,CA,94558
6,33421629_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/33421629_1.jpg?Signature=a3hogQd1N8vAMA21d%2BPqDcFuEO4%3D&Expires=1448237137&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.162275741878,Suzy,F,Adult,Santa Rosa,CA,95401
7,32755442_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/32755442_1.jpg?Signature=pj9%2F6A0YYwtBQkBj3dzbBTaFGQg%3D&Expires=1448237137&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.162790471007,Celina,F,Young,Sacramento,CA,95827
8,32787778_3,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/32787778_3.jpg?Signature=186zxvoWi35bftwWwFH7gmGbzNs%3D&Expires=1448237137&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.163127283328,Dorothy,F,Senior,Sacramento,CA,95827
9,33591661_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/33591661_1.jpg?Signature=O4CX7pUkdBXgiH%2F6Djxk%2F6faWGw%3D&Expires=1448237137&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.163610466616,CLEO,F,Adult,Alameda,CA,94501
