,id,img_loc,score,name,gender,age,city,state,zip
0,32677563_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/32677563_1.jpg?Signature=gKOrjkUOZmkRkS49VOOMVwc3zWQ%3D&Expires=1448443378&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.13668366595,Bodie,M,Young,Sacramento,CA,95660
1,29924481_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/29924481_1.jpg?Signature=sp%2BEOgOfNAmJzf4kYhwAVylzJEk%3D&Expires=1448443378&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.141694400488,Phoenix,M,Adult,Sacramento,CA,95660
2,33440367_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/33440367_1.jpg?Signature=0BpzdpWyzjUTNr3Wb1mXGg41a8I%3D&Expires=1448443378&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.143426056247,Koda,F,Young,Sacramento,CA,95660
3,32420604_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/32420604_1.jpg?Signature=XrpGxgI%2FGs0jQZ6ymt0oH7xIvU0%3D&Expires=1448443378&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.144014576423,Oliver,M,Senior,Sacramento,CA,95827
4,33466801_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/33466801_1.jpg?Signature=asdeLb9aYBpk0AhFFHoAMDjnzEI%3D&Expires=1448443378&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.153514898301,Dallas,F,Adult,Dublin,CA,94568
5,32820680_2,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/32820680_2.jpg?Signature=vP9aD1K7WmZQRx82YYkZGzhYjOA%3D&Expires=1448443378&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.157794702021,KIMBALL,M,Adult,Napa,CA,94558
6,33421629_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/33421629_1.jpg?Signature=dCHXlZ%2B8QqmGwo3DqwAYPd0ECdY%3D&Expires=1448443378&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.162275741878,Suzy,F,Adult,Santa Rosa,CA,95401
7,32755442_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/32755442_1.jpg?Signature=vOHq0bCgKsdfIBf4IP4kdE2MXVc%3D&Expires=1448443378&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.162790471007,Celina,F,Young,Sacramento,CA,95827
8,32787778_3,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/32787778_3.jpg?Signature=Yt7NV2Wx5P0lcvFIsKC%2FYiXSkjs%3D&Expires=1448443378&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.163127283328,Dorothy,F,Senior,Sacramento,CA,95827
9,33591661_1,https://akiajrrhy72f4guygb7-1.s3.amazonaws.com/33591661_1.jpg?Signature=xlN%2B805uqUelaN7GkEue1u118sg%3D&Expires=1448443378&AWSAccessKeyId=AKIAIA4SL4BMUUBAWR5Q,0.163610466616,CLEO,F,Adult,Alameda,CA,94501
